user_id,estado,data_cadastro,valor_ultima_compra
user_02519,RS,2024-08-24 20:35:15.471168,88.63
user_02520,PR,2024-08-24 20:35:15.471168,213.87
user_02521,SP,2024-08-24 20:35:15.471168,395.16
user_02522,MG,2024-08-24 20:35:15.471168,93.11
user_02523,MG,2024-08-25 20:35:15.471168,467.45
user_02524,SC,2024-08-25 20:35:15.471168,123.99
user_02525,MG,2024-08-25 20:35:15.471168,166.27
user_02526,SP,2024-08-25 20:35:15.471168,374.11
user_02527,PE,2024-08-25 20:35:15.471168,143.92
user_02528,SP,2024-08-25 20:35:15.471168,252.16
user_02529,AM,2024-08-25 20:35:15.471168,190.23
user_02530,PR,2024-08-25 20:35:15.471168,271.37
user_02531,SC,2024-08-26 20:35:15.471168,36.43
user_02532,MG,2024-08-26 20:35:15.471168,56.61
user_02533,SP,2024-08-26 20:35:15.471168,400.52
user_02534,RS,2024-08-26 20:35:15.471168,561.01
user_02535,SC,2024-08-26 20:35:15.471168,118.11
user_02536,RS,2024-08-26 20:35:15.471168,201.3
user_02537,SP,2024-08-26 20:35:15.471168,309.75
user_02538,RS,2024-08-26 20:35:15.471168,426.06
user_02539,RS,2024-08-26 20:35:15.471168,48.32
user_02540,PR,2024-08-26 20:35:15.471168,120.44
user_02541,RS,2024-08-27 20:35:15.471168,187.53
user_02542,SC,2024-08-27 20:35:15.471168,429.45
user_02543,PR,2024-08-27 20:35:15.471168,1252.9916645785318
user_02544,SP,2024-08-27 20:35:15.471168,203.89
user_02545,RJ,2024-08-28 20:35:15.471168,79.39
user_02546,SP,2024-08-28 20:35:15.471168,337.58
user_02547,RJ,2024-08-28 20:35:15.471168,704.01
user_02548,RJ,2024-08-28 20:35:15.471168,266.78
user_02549,SP,2024-08-28 20:35:15.471168,118.47
user_02550,MG,2024-08-28 20:35:15.471168,526.58
user_02551,SP,2024-08-28 20:35:15.471168,416.06
user_02552,SC,2024-08-28 20:35:15.471168,107.68
user_02553,DF,2024-08-28 20:35:15.471168,332.0
user_02554,SP,2024-08-29 20:35:15.471168,543.38
user_02555,PE,2024-08-29 20:35:15.471168,629.87
user_02556,RJ,2024-08-29 20:35:15.471168,232.02
user_02557,MG,2024-08-29 20:35:15.471168,183.74
user_02558,SP,2024-08-29 20:35:15.471168,653.16
user_02559,RJ,2024-08-29 20:35:15.471168,92.93
user_02560,SC,2024-08-30 20:35:15.471168,347.53
user_02561,RS,2024-08-30 20:35:15.471168,81.78
user_02562,SP,2024-08-30 20:35:15.471168,573.81
user_02563,SP,2024-08-30 20:35:15.471168,199.05
user_02564,RJ,2024-08-30 20:35:15.471168,675.1
user_02565,MG,2024-08-30 20:35:15.471168,362.54
user_02566,SP,2024-08-30 20:35:15.471168,91.97
user_02567,MG,2024-08-30 20:35:15.471168,764.87
user_02568,SC,2024-08-31 20:35:15.471168,846.4
user_02569,DF,2024-08-31 20:35:15.471168,495.63
user_02570,RJ,2024-08-31 20:35:15.471168,133.05
user_02571,DF,2024-08-31 20:35:15.471168,191.56
user_02572,MG,2024-08-31 20:35:15.471168,274.88
user_02573,RJ,2024-08-31 20:35:15.471168,139.36
user_02574,SP,2024-08-31 20:35:15.471168,947.55
user_02575,PR,2024-08-31 20:35:15.471168,274.64
user_02576,CE,2024-08-31 20:35:15.471168,28.14
user_02577,PR,2024-08-31 20:35:15.471168,321.01
user_02578,MG,2024-08-31 20:35:15.471168,185.21
user_02579,PR,2024-08-31 20:35:15.471168,230.46
user_02580,SP,2024-09-01 20:35:15.471168,182.2
user_02581,GO,2024-09-01 20:35:15.471168,466.68
user_02582,RJ,2024-09-01 20:35:15.471168,599.29
user_02583,RJ,2024-09-01 20:35:15.471168,306.88
user_02584,BA,2024-09-01 20:35:15.471168,186.52
user_02585,PR,2024-09-01 20:35:15.471168,236.73
user_02586,SP,2024-09-02 20:35:15.471168,248.56
user_02587,PR,2024-09-02 20:35:15.471168,128.77
user_02588,SP,2024-09-02 20:35:15.471168,388.83
user_02589,RS,2024-09-02 20:35:15.471168,353.55
user_02590,SC,2024-09-02 20:35:15.471168,839.12
user_02591,SC,2024-09-02 20:35:15.471168,667.99
user_02592,BA,2024-09-02 20:35:15.471168,141.38
user_02593,RJ,2024-09-03 20:35:15.471168,471.65
user_02594,SP,2024-09-03 20:35:15.471168,114.35
user_02595,RS,2024-09-03 20:35:15.471168,426.98
user_02596,MG,2024-09-03 20:35:15.471168,161.86
user_02597,RJ,2024-09-03 20:35:15.471168,107.92
user_02598,MG,2024-09-03 20:35:15.471168,306.14
user_02599,SP,2024-09-03 20:35:15.471168,28.8
user_02600,PR,2024-09-03 20:35:15.471168,60.29
user_02601,SP,2024-09-04 20:35:15.471168,212.3
user_02602,RS,2024-09-04 20:35:15.471168,261.37
user_02603,MG,2024-09-04 20:35:15.471168,182.1
user_02604,SP,2024-09-04 20:35:15.471168,69.16
user_02605,RJ,2024-09-04 20:35:15.471168,127.19
user_02606,SP,2024-09-05 20:35:15.471168,334.61
user_02607,MG,2024-09-05 20:35:15.471168,389.72
user_02608,RS,2024-09-05 20:35:15.471168,241.54
user_02609,SP,2024-09-06 20:35:15.471168,617.37
user_02610,SC,2024-09-06 20:35:15.471168,336.27
user_02611,SP,2024-09-06 20:35:15.471168,134.56
user_02612,SP,2024-09-06 20:35:15.471168,195.51
user_02613,RS,2024-09-06 20:35:15.471168,79.66
user_02614,MG,2024-09-06 20:35:15.471168,224.41
user_02615,SP,2024-09-06 20:35:15.471168,595.67
user_02616,MG,2024-09-06 20:35:15.471168,423.36
user_02617,MG,2024-09-06 20:35:15.471168,751.15
user_02618,SC,2024-09-06 20:35:15.471168,192.04
user_02619,MG,2024-09-06 20:35:15.471168,718.29
user_02620,SC,2024-09-07 20:35:15.471168,209.63
user_02621,GO,2024-09-07 20:35:15.471168,794.15
user_02622,RJ,2024-09-07 20:35:15.471168,240.45
user_02623,DF,2024-09-07 20:35:15.471168,430.86
user_02624,MG,2024-09-07 20:35:15.471168,796.39
user_02625,PE,2024-09-07 20:35:15.471168,209.61
user_02626,SP,2024-09-07 20:35:15.471168,291.4
user_02627,PR,2024-09-07 20:35:15.471168,686.15
user_02628,RJ,2024-09-07 20:35:15.471168,219.99
user_02629,MG,2024-09-07 20:35:15.471168,85.05
user_02630,PR,2024-09-07 20:35:15.471168,1199.320667598192
user_02631,RS,2024-09-07 20:35:15.471168,168.04
user_02632,SP,2024-09-07 20:35:15.471168,277.83
user_02633,SP,2024-09-08 20:35:15.471168,616.96
user_02634,RS,2024-09-08 20:35:15.471168,150.39
user_02635,PR,2024-09-08 20:35:15.471168,109.26
user_02636,PE,2024-09-08 20:35:15.471168,299.76
user_02637,RS,2024-09-08 20:35:15.471168,58.3
user_02638,PE,2024-09-08 20:35:15.471168,194.35
user_02639,RS,2024-09-08 20:35:15.471168,297.68
user_02640,MG,2024-09-08 20:35:15.471168,197.16
user_02641,SP,2024-09-09 20:35:15.471168,71.18
user_02642,SC,2024-09-09 20:35:15.471168,875.98
user_02643,PR,2024-09-09 20:35:15.471168,265.82
user_02644,SP,2024-09-09 20:35:15.471168,768.87
user_02645,MG,2024-09-09 20:35:15.471168,198.73
user_02646,PE,2024-09-09 20:35:15.471168,121.02
user_02647,RJ,2024-09-09 20:35:15.471168,303.49
user_02648,RJ,2024-09-10 20:35:15.471168,205.9
user_02649,RJ,2024-09-10 20:35:15.471168,95.37
user_02650,SP,2024-09-10 20:35:15.471168,793.0
user_02651,MG,2024-09-10 20:35:15.471168,148.74
user_02652,MG,2024-09-10 20:35:15.471168,56.14
user_02653,SP,2024-09-10 20:35:15.471168,708.06
user_02654,RS,2024-09-10 20:35:15.471168,163.46
user_02655,RJ,2024-09-10 20:35:15.471168,150.47
user_02656,SC,2024-09-10 20:35:15.471168,59.6
user_02657,GO,2024-09-10 20:35:15.471168,985.11
user_02658,SP,2024-09-10 20:35:15.471168,87.22
user_02659,PR,2024-09-10 20:35:15.471168,256.41
user_02660,RJ,2024-09-11 20:35:15.471168,507.8
user_02661,GO,2024-09-11 20:35:15.471168,342.88
user_02662,SP,2024-09-11 20:35:15.471168,233.29
user_02663,PR,2024-09-11 20:35:15.471168,62.72
user_02664,PR,2024-09-11 20:35:15.471168,128.02
user_02665,MG,2024-09-11 20:35:15.471168,284.36
user_02666,SP,2024-09-11 20:35:15.471168,130.35
user_02667,PR,2024-09-12 20:35:15.471168,287.92
user_02668,RS,2024-09-12 20:35:15.471168,422.16
user_02669,MG,2024-09-12 20:35:15.471168,528.48
user_02670,PR,2024-09-12 20:35:15.471168,91.75
user_02671,MG,2024-09-12 20:35:15.471168,1059.8152197580353
user_02672,RS,2024-09-13 20:35:15.471168,452.14
user_02673,SP,2024-09-13 20:35:15.471168,244.36
user_02674,GO,2024-09-13 20:35:15.471168,585.01
user_02675,MG,2024-09-13 20:35:15.471168,1208.3543319236148
user_02676,MG,2024-09-13 20:35:15.471168,77.4
user_02677,SP,2024-09-13 20:35:15.471168,204.34
user_02678,SP,2024-09-13 20:35:15.471168,36.5
user_02679,RJ,2024-09-13 20:35:15.471168,285.47
user_02680,MG,2024-09-14 20:35:15.471168,327.77
user_02681,SC,2024-09-14 20:35:15.471168,237.14
user_02682,SP,2024-09-14 20:35:15.471168,144.95
user_02683,MG,2024-09-14 20:35:15.471168,47.48
user_02684,MG,2024-09-14 20:35:15.471168,329.91
user_02685,SP,2024-09-14 20:35:15.471168,783.95
user_02686,SP,2024-09-15 20:35:15.471168,152.5
user_02687,RJ,2024-09-15 20:35:15.471168,347.95
user_02688,RJ,2024-09-15 20:35:15.471168,69.79
user_02689,RJ,2024-09-15 20:35:15.471168,352.75
user_02690,RJ,2024-09-15 20:35:15.471168,178.63
user_02691,BA,2024-09-15 20:35:15.471168,132.96
user_02692,SP,2024-09-15 20:35:15.471168,133.18
user_02693,RJ,2024-09-15 20:35:15.471168,178.59
user_02694,PE,2024-09-15 20:35:15.471168,332.27
user_02695,RJ,2024-09-16 20:35:15.471168,85.65
user_02696,PR,2024-09-16 20:35:15.471168,178.09
user_02697,MG,2024-09-16 20:35:15.471168,236.71
user_02698,RS,2024-09-16 20:35:15.471168,101.57
user_02699,RS,2024-09-16 20:35:15.471168,1036.3811881198135
user_02700,RJ,2024-09-17 20:35:15.471168,123.62
user_02701,CE,2024-09-17 20:35:15.471168,143.23
user_02702,SP,2024-09-17 20:35:15.471168,111.87
user_02703,SP,2024-09-18 20:35:15.471168,1049.3845256993757
user_02704,RS,2024-09-18 20:35:15.471168,380.82
user_02705,SC,2024-09-18 20:35:15.471168,115.67
user_02706,SP,2024-09-19 20:35:15.471168,592.88
user_02707,MG,2024-09-19 20:35:15.471168,287.31
user_02708,SP,2024-09-19 20:35:15.471168,300.61
user_02709,MG,2024-09-20 20:35:15.471168,185.75
user_02710,RS,2024-09-20 20:35:15.471168,134.35
user_02711,RJ,2024-09-20 20:35:15.471168,320.61
user_02712,MG,2024-09-20 20:35:15.471168,158.21
user_02713,MG,2024-09-20 20:35:15.471168,1207.958266466358
user_02714,SP,2024-09-20 20:35:15.471168,88.64
user_02715,MG,2024-09-20 20:35:15.471168,836.25
user_02716,PR,2024-09-21 20:35:15.471168,223.84
user_02717,CE,2024-09-21 20:35:15.471168,310.84
user_02718,SC,2024-09-21 20:35:15.471168,476.53
user_02719,SP,2024-09-22 20:35:15.471168,147.79
user_02720,GO,2024-09-22 20:35:15.471168,488.53
user_02721,SC,2024-09-22 20:35:15.471168,28.05
user_02722,SC,2024-09-22 20:35:15.471168,137.55
user_02723,RJ,2024-09-22 20:35:15.471168,116.83
user_02724,MG,2024-09-23 20:35:15.471168,89.77
user_02725,MG,2024-09-23 20:35:15.471168,206.03
user_02726,SP,2024-09-23 20:35:15.471168,333.15
user_02727,SP,2024-09-23 20:35:15.471168,429.29
user_02728,SP,2024-09-23 20:35:15.471168,296.69
user_02729,RJ,2024-09-23 20:35:15.471168,143.66
user_02730,RS,2024-09-23 20:35:15.471168,328.72
user_02731,RJ,2024-09-23 20:35:15.471168,270.27
user_02732,SP,2024-09-23 20:35:15.471168,517.41
user_02733,PE,2024-09-23 20:35:15.471168,455.57
user_02734,DF,2024-09-23 20:35:15.471168,250.73
user_02735,SC,2024-09-23 20:35:15.471168,119.37
user_02736,AM,2024-09-24 20:35:15.471168,145.13
user_02737,RJ,2024-09-24 20:35:15.471168,157.62
user_02738,PE,2024-09-24 20:35:15.471168,190.14
user_02739,SP,2024-09-24 20:35:15.471168,303.21
user_02740,MG,2024-09-24 20:35:15.471168,433.61
user_02741,SP,2024-09-24 20:35:15.471168,234.89
user_02742,SP,2024-09-24 20:35:15.471168,247.87
user_02743,SP,2024-09-24 20:35:15.471168,274.42
user_02744,PR,2024-09-24 20:35:15.471168,161.95
user_02745,SC,2024-09-24 20:35:15.471168,116.71
user_02746,BA,2024-09-25 20:35:15.471168,60.08
user_02747,SP,2024-09-25 20:35:15.471168,140.31
user_02748,SC,2024-09-25 20:35:15.471168,357.28
user_02749,PR,2024-09-25 20:35:15.471168,139.45
user_02750,MG,2024-09-25 20:35:15.471168,202.3
user_02751,PR,2024-09-25 20:35:15.471168,355.36
user_02752,MG,2024-09-25 20:35:15.471168,371.13
user_02753,MG,2024-09-25 20:35:15.471168,103.17
user_02754,DF,2024-09-25 20:35:15.471168,543.29
user_02755,MG,2024-09-25 20:35:15.471168,602.98
user_02756,RJ,2024-09-26 20:35:15.471168,99.1
user_02757,GO,2024-09-26 20:35:15.471168,126.59
user_02758,RS,2024-09-26 20:35:15.471168,634.52
user_02759,SP,2024-09-26 20:35:15.471168,217.57
user_02760,SP,2024-09-26 20:35:15.471168,41.44
user_02761,SP,2024-09-27 20:35:15.471168,79.86
user_02762,PR,2024-09-27 20:35:15.471168,200.44
user_02763,RJ,2024-09-27 20:35:15.471168,96.5
user_02764,SP,2024-09-27 20:35:15.471168,175.78
user_02765,PE,2024-09-27 20:35:15.471168,251.12
user_02766,RJ,2024-09-28 20:35:15.471168,788.24
user_02767,SP,2024-09-28 20:35:15.471168,193.96
user_02768,RJ,2024-09-28 20:35:15.471168,577.11
user_02769,PR,2024-09-28 20:35:15.471168,767.4
user_02770,SP,2024-09-28 20:35:15.471168,770.81
user_02771,MG,2024-09-28 20:35:15.471168,307.29
user_02772,SC,2024-09-28 20:35:15.471168,50.87
user_02773,RJ,2024-09-28 20:35:15.471168,353.77
user_02774,RJ,2024-09-28 20:35:15.471168,566.07
user_02775,RJ,2024-09-28 20:35:15.471168,229.33
user_02776,SP,2024-09-28 20:35:15.471168,987.98
user_02777,SP,2024-09-28 20:35:15.471168,486.81
user_02778,RJ,2024-09-29 20:35:15.471168,385.53
user_02779,SP,2024-09-29 20:35:15.471168,583.54
user_02780,SP,2024-09-29 20:35:15.471168,319.48
user_02781,SC,2024-09-29 20:35:15.471168,33.31
user_02782,CE,2024-09-29 20:35:15.471168,164.13
user_02783,SC,2024-09-30 20:35:15.471168,637.61
user_02784,GO,2024-09-30 20:35:15.471168,128.24
user_02785,SP,2024-09-30 20:35:15.471168,204.63
user_02786,PE,2024-09-30 20:35:15.471168,106.07
user_02787,SP,2024-09-30 20:35:15.471168,1152.690740984232
user_02788,PE,2024-09-30 20:35:15.471168,939.36
user_02789,AM,2024-10-01 20:35:15.471168,120.65
user_02790,RS,2024-10-01 20:35:15.471168,275.29
user_02791,CE,2024-10-01 20:35:15.471168,141.97
user_02792,BA,2024-10-01 20:35:15.471168,400.2
user_02793,MG,2024-10-01 20:35:15.471168,367.88
user_02794,RJ,2024-10-01 20:35:15.471168,468.42
user_02795,BA,2024-10-02 20:35:15.471168,319.11
user_02796,SP,2024-10-02 20:35:15.471168,1462.7721629311118
user_02797,PR,2024-10-02 20:35:15.471168,107.52
user_02798,CE,2024-10-02 20:35:15.471168,62.27
user_02799,SP,2024-10-02 20:35:15.471168,178.67
user_02800,SC,2024-10-02 20:35:15.471168,69.8
user_02801,DF,2024-10-02 20:35:15.471168,74.15
user_02802,DF,2024-10-03 20:35:15.471168,109.83
user_02803,PE,2024-10-03 20:35:15.471168,117.01
user_02804,RJ,2024-10-03 20:35:15.471168,114.01
user_02805,CE,2024-10-03 20:35:15.471168,370.4
user_02806,RS,2024-10-03 20:35:15.471168,163.21
user_02807,SP,2024-10-03 20:35:15.471168,211.96
user_02808,RJ,2024-10-03 20:35:15.471168,500.39
user_02809,RS,2024-10-04 20:35:15.471168,132.55
user_02810,SP,2024-10-04 20:35:15.471168,198.02
user_02811,PR,2024-10-04 20:35:15.471168,327.87
user_02812,PR,2024-10-04 20:35:15.471168,51.77
user_02813,SP,2024-10-04 20:35:15.471168,36.31
user_02814,BA,2024-10-04 20:35:15.471168,322.76
user_02815,RS,2024-10-04 20:35:15.471168,362.71
user_02816,RJ,2024-10-05 20:35:15.471168,1187.8529026901354
user_02817,SP,2024-10-05 20:35:15.471168,277.68
user_02818,SP,2024-10-05 20:35:15.471168,471.44
user_02819,MG,2024-10-05 20:35:15.471168,209.27
user_02820,DF,2024-10-06 20:35:15.471168,310.38
user_02821,SP,2024-10-06 20:35:15.471168,928.72
user_02822,PR,2024-10-06 20:35:15.471168,44.74
user_02823,SP,2024-10-06 20:35:15.471168,340.66
user_02824,MG,2024-10-06 20:35:15.471168,1378.9290610360501
user_02825,SC,2024-10-06 20:35:15.471168,306.63
user_02826,RS,2024-10-06 20:35:15.471168,916.4
user_02827,SP,2024-10-06 20:35:15.471168,147.91
user_02828,RJ,2024-10-06 20:35:15.471168,238.5
user_02829,SP,2024-10-07 20:35:15.471168,251.34
user_02830,RJ,2024-10-07 20:35:15.471168,41.51
user_02831,PR,2024-10-07 20:35:15.471168,96.11
user_02832,SP,2024-10-07 20:35:15.471168,101.75
user_02833,MG,2024-10-07 20:35:15.471168,472.32
user_02834,MG,2024-10-07 20:35:15.471168,491.63
user_02835,DF,2024-10-07 20:35:15.471168,317.1
user_02836,AM,2024-10-08 20:35:15.471168,473.09
user_02837,SP,2024-10-08 20:35:15.471168,214.58
user_02838,RS,2024-10-08 20:35:15.471168,640.05
user_02839,MG,2024-10-08 20:35:15.471168,246.42
user_02840,MG,2024-10-08 20:35:15.471168,256.29
user_02841,RS,2024-10-08 20:35:15.471168,197.85
user_02842,DF,2024-10-08 20:35:15.471168,423.08
user_02843,PE,2024-10-09 20:35:15.471168,174.69
user_02844,BA,2024-10-09 20:35:15.471168,534.4
user_02845,MG,2024-10-09 20:35:15.471168,98.92
user_02846,SC,2024-10-09 20:35:15.471168,101.58
user_02847,MG,2024-10-09 20:35:15.471168,424.09
user_02848,BA,2024-10-09 20:35:15.471168,227.96
user_02849,MG,2024-10-09 20:35:15.471168,170.19
user_02850,PR,2024-10-09 20:35:15.471168,498.72
user_02851,SP,2024-10-10 20:35:15.471168,150.53
user_02852,SP,2024-10-10 20:35:15.471168,208.48
user_02853,DF,2024-10-10 20:35:15.471168,749.48
user_02854,SP,2024-10-10 20:35:15.471168,838.25
user_02855,RJ,2024-10-10 20:35:15.471168,860.85
user_02856,SP,2024-10-11 20:35:15.471168,195.25
user_02857,SP,2024-10-11 20:35:15.471168,654.95
user_02858,SP,2024-10-11 20:35:15.471168,114.53
user_02859,SP,2024-10-11 20:35:15.471168,118.45
user_02860,GO,2024-10-11 20:35:15.471168,37.32
user_02861,MG,2024-10-11 20:35:15.471168,932.9
user_02862,PE,2024-10-11 20:35:15.471168,122.59
user_02863,BA,2024-10-11 20:35:15.471168,221.14
user_02864,RJ,2024-10-11 20:35:15.471168,118.12
user_02865,BA,2024-10-12 20:35:15.471168,426.72
user_02866,RJ,2024-10-12 20:35:15.471168,181.18
user_02867,RS,2024-10-12 20:35:15.471168,86.15
user_02868,MG,2024-10-12 20:35:15.471168,348.39
user_02869,MG,2024-10-12 20:35:15.471168,77.71
user_02870,GO,2024-10-12 20:35:15.471168,125.22
user_02871,DF,2024-10-12 20:35:15.471168,45.35
user_02872,GO,2024-10-12 20:35:15.471168,78.32
user_02873,RJ,2024-10-13 20:35:15.471168,282.26
user_02874,SC,2024-10-13 20:35:15.471168,50.82
user_02875,RJ,2024-10-13 20:35:15.471168,74.82
user_02876,RJ,2024-10-13 20:35:15.471168,244.23
user_02877,SP,2024-10-13 20:35:15.471168,158.4
user_02878,BA,2024-10-13 20:35:15.471168,1265.1237631831214
user_02879,SP,2024-10-13 20:35:15.471168,1352.0428343211677
user_02880,MG,2024-10-13 20:35:15.471168,122.2
user_02881,GO,2024-10-13 20:35:15.471168,382.11
user_02882,SP,2024-10-13 20:35:15.471168,445.6
user_02883,SP,2024-10-14 20:35:15.471168,151.72
user_02884,SP,2024-10-14 20:35:15.471168,73.96
user_02885,DF,2024-10-14 20:35:15.471168,242.3
user_02886,RJ,2024-10-14 20:35:15.471168,213.09
user_02887,RJ,2024-10-14 20:35:15.471168,172.67
user_02888,SC,2024-10-14 20:35:15.471168,348.58
user_02889,SC,2024-10-14 20:35:15.471168,134.21
user_02890,MG,2024-10-14 20:35:15.471168,97.36
user_02891,PR,2024-10-14 20:35:15.471168,267.0
user_02892,RS,2024-10-14 20:35:15.471168,333.21
user_02893,PR,2024-10-15 20:35:15.471168,95.46
user_02894,SP,2024-10-15 20:35:15.471168,514.13
user_02895,GO,2024-10-15 20:35:15.471168,59.36
user_02896,RJ,2024-10-16 20:35:15.471168,154.09
user_02897,MG,2024-10-16 20:35:15.471168,199.06
user_02898,RJ,2024-10-16 20:35:15.471168,147.09
user_02899,SP,2024-10-16 20:35:15.471168,155.7
user_02900,SP,2024-10-16 20:35:15.471168,1130.0579915076996
user_02901,RS,2024-10-16 20:35:15.471168,123.88
user_02902,SP,2024-10-16 20:35:15.471168,1470.9524864191644
user_02903,RJ,2024-10-16 20:35:15.471168,347.13
user_02904,RJ,2024-10-17 20:35:15.471168,263.39
user_02905,SP,2024-10-17 20:35:15.471168,358.16
user_02906,CE,2024-10-17 20:35:15.471168,1265.044248457212
user_02907,SP,2024-10-17 20:35:15.471168,110.51
user_02908,MG,2024-10-17 20:35:15.471168,99.85
user_02909,MG,2024-10-17 20:35:15.471168,133.77
user_02910,SP,2024-10-17 20:35:15.471168,251.07
user_02911,SP,2024-10-17 20:35:15.471168,61.52
user_02912,RS,2024-10-17 20:35:15.471168,249.1
user_02913,PE,2024-10-17 20:35:15.471168,948.46
user_02914,SP,2024-10-17 20:35:15.471168,276.2
user_02915,PR,2024-10-17 20:35:15.471168,193.61
user_02916,RS,2024-10-18 20:35:15.471168,149.23
user_02917,SC,2024-10-18 20:35:15.471168,502.11
user_02918,RJ,2024-10-18 20:35:15.471168,126.39
user_02919,MG,2024-10-18 20:35:15.471168,1415.6620356426247
user_02920,MG,2024-10-18 20:35:15.471168,1182.5228467380568
user_02921,RS,2024-10-18 20:35:15.471168,300.49
user_02922,SC,2024-10-18 20:35:15.471168,242.45
user_02923,SP,2024-10-19 20:35:15.471168,558.09
user_02924,MG,2024-10-19 20:35:15.471168,587.48
user_02925,DF,2024-10-19 20:35:15.471168,128.41
user_02926,SC,2024-10-19 20:35:15.471168,160.57
user_02927,CE,2024-10-20 20:35:15.471168,84.96
user_02928,RS,2024-10-20 20:35:15.471168,339.42
user_02929,MG,2024-10-20 20:35:15.471168,417.09
user_02930,BA,2024-10-20 20:35:15.471168,83.1
user_02931,PR,2024-10-20 20:35:15.471168,170.01
user_02932,SP,2024-10-21 20:35:15.471168,83.28
user_02933,RJ,2024-10-21 20:35:15.471168,119.22
user_02934,RS,2024-10-21 20:35:15.471168,380.24
user_02935,SP,2024-10-21 20:35:15.471168,136.08
user_02936,SC,2024-10-21 20:35:15.471168,192.35
user_02937,BA,2024-10-21 20:35:15.471168,66.56
user_02938,PE,2024-10-21 20:35:15.471168,284.18
user_02939,SP,2024-10-21 20:35:15.471168,236.18
user_02940,MG,2024-10-21 20:35:15.471168,136.57
user_02941,PR,2024-10-21 20:35:15.471168,210.35
user_02942,MG,2024-10-21 20:35:15.471168,282.66
user_02943,RS,2024-10-21 20:35:15.471168,127.5
user_02944,RS,2024-10-21 20:35:15.471168,75.11
user_02945,SP,2024-10-22 20:35:15.471168,1050.1056745252622
user_02946,RJ,2024-10-22 20:35:15.471168,147.43
user_02947,RJ,2024-10-22 20:35:15.471168,226.47
user_02948,MG,2024-10-22 20:35:15.471168,549.31
user_02949,DF,2024-10-23 20:35:15.471168,1336.8558238604244
user_02950,SC,2024-10-23 20:35:15.471168,90.42
user_02951,PR,2024-10-23 20:35:15.471168,350.68
user_02952,RS,2024-10-23 20:35:15.471168,138.93
user_02953,RJ,2024-10-24 20:35:15.471168,159.01
user_02954,DF,2024-10-24 20:35:15.471168,137.53
user_02955,PR,2024-10-24 20:35:15.471168,99.43
user_02956,RS,2024-10-24 20:35:15.471168,236.74
user_02957,GO,2024-10-24 20:35:15.471168,75.22
user_02958,MG,2024-10-24 20:35:15.471168,521.88
user_02959,SC,2024-10-25 20:35:15.471168,255.7
user_02960,SP,2024-10-25 20:35:15.471168,343.07
user_02961,MG,2024-10-25 20:35:15.471168,168.52
user_02962,MG,2024-10-25 20:35:15.471168,182.41
user_02963,CE,2024-10-25 20:35:15.471168,307.99
user_02964,GO,2024-10-26 20:35:15.471168,96.42
user_02965,RS,2024-10-26 20:35:15.471168,183.76
user_02966,RS,2024-10-26 20:35:15.471168,123.02
user_02967,BA,2024-10-26 20:35:15.471168,120.01
user_02968,DF,2024-10-26 20:35:15.471168,45.25
user_02969,RJ,2024-10-27 20:35:15.471168,714.41
user_02970,MG,2024-10-27 20:35:15.471168,141.28
user_02971,SP,2024-10-27 20:35:15.471168,620.61
user_02972,SC,2024-10-27 20:35:15.471168,575.38
user_02973,RS,2024-10-27 20:35:15.471168,87.46
user_02974,MG,2024-10-27 20:35:15.471168,102.44
user_02975,SP,2024-10-27 20:35:15.471168,1003.8798241687123
user_02976,SC,2024-10-27 20:35:15.471168,993.01
user_02977,SP,2024-10-27 20:35:15.471168,238.6
user_02978,RS,2024-10-27 20:35:15.471168,300.64
user_02979,CE,2024-10-27 20:35:15.471168,147.72
user_02980,RJ,2024-10-28 20:35:15.471168,345.81
user_02981,SP,2024-10-28 20:35:15.471168,137.86
user_02982,RS,2024-10-28 20:35:15.471168,48.14
user_02983,SC,2024-10-28 20:35:15.471168,85.01
user_02984,RJ,2024-10-28 20:35:15.471168,248.86
user_02985,PE,2024-10-28 20:35:15.471168,99.0
user_02986,SP,2024-10-28 20:35:15.471168,231.87
user_02987,RJ,2024-10-28 20:35:15.471168,103.57
user_02988,RS,2024-10-28 20:35:15.471168,130.86
user_02989,GO,2024-10-28 20:35:15.471168,484.22
user_02990,SP,2024-10-29 20:35:15.471168,298.27
user_02991,SC,2024-10-29 20:35:15.471168,242.81
user_02992,BA,2024-10-29 20:35:15.471168,494.31
user_02993,MG,2024-10-29 20:35:15.471168,359.42
user_02994,SP,2024-10-29 20:35:15.471168,778.41
user_02995,GO,2024-10-29 20:35:15.471168,169.37
user_02996,SP,2024-10-30 20:35:15.471168,173.52
user_02997,MG,2024-10-30 20:35:15.471168,86.41
user_02998,MG,2024-10-30 20:35:15.471168,173.61
user_02999,GO,2024-10-30 20:35:15.471168,529.44
user_03000,PR,2024-10-31 20:35:15.471168,692.28
user_03001,SC,2024-10-31 20:35:15.471168,527.55
user_03002,MG,2024-10-31 20:35:15.471168,58.24
user_03003,PR,2024-10-31 20:35:15.471168,582.03
user_03004,BA,2024-11-01 20:35:15.471168,56.22
user_03005,SC,2024-11-01 20:35:15.471168,501.95
user_03006,DF,2024-11-01 20:35:15.471168,182.32
user_03007,SP,2024-11-01 20:35:15.471168,429.24
user_03008,PR,2024-11-01 20:35:15.471168,84.27
user_03009,SP,2024-11-01 20:35:15.471168,624.49
user_03010,RJ,2024-11-01 20:35:15.471168,75.79
user_03011,MG,2024-11-02 20:35:15.471168,143.34
